,"""cms_id""","""agency_name""","""addr1""","""addr2""","""city""","""state""","""zip""","""county""","""phone_number""","""website""","""ownership_types""","""data_source"""
430,"""M0204""","""TRISTATE MEDICAL SUPPLY LLC""","""2253 THIRD AVE""","""STE 1""","""DOTHAN""","""AL""","""36301""",,"""33488700000000""",,"""private""","""{suppliers}"""
431,"""M0205""","""BEAURGARD DRUGS INC""","""7667 AL HIGHWAY 51""","""STE A""","""OPELIKA""","""AL""","""36804""",,"""(334) 364-9993""",,"""private""","""{suppliers}"""
432,"""M0206""","""DOTHAN RX LLC""","""287 HEALTHWEST DR""",,"""DOTHAN""","""AL""","""36303""",,"""(334) 305-0055""",,"""private""","""{suppliers}"""
433,"""M0207""","""WALGREENS #19190""","""4906 WHITESBURG DR SW""",,"""HUNTSVILLE""","""AL""","""35802""",,"""(256) 883-0325""",,"""private""","""{suppliers}"""
434,"""M0208""","""LINCARE INC""","""1015 HENDERSON RD NW""",,"""HUNTSVILLE""","""AL""","""35816""",,"""(256) 882-2122""",,"""private""","""{suppliers}"""
435,"""M0209""","""BRACKIN DRUGS""","""2721 AL HIGHWAY 20""",,"""TOWN CREEK""","""AL""","""35672""",,"""(256) 685-3530""",,"""private""","""{suppliers}"""
436,"""M0210""","""ADAPTHEALTH PATIENT CARE SOLUTIONS""","""1667 SHUG JORDAN PKWY""","""UNIT 403""","""AUBURN""","""AL""","""36830""",,"""(855) 404-6727""",,"""private""","""{suppliers}"""
437,"""M0211""","""ALABAMA ORTHOTICS & PROSTHETICS INC""","""2100 FRANKLIN ST SE""",,"""HUNTSVILLE""","""AL""","""35801""",,"""(256) 536-5625""",,"""private""","""{suppliers}"""
438,"""M0212""","""WALGREENS #6084""","""2 GREENO RD S""",,"""FAIRHOPE""","""AL""","""36532""",,"""(251) 928-6558""",,"""private""","""{suppliers}"""
439,"""M0213""","""CVS PHARMACY #10575""","""24 SARALAND BLVD N""",,"""SARALAND""","""AL""","""36571""",,"""(251) 675-2747""",,"""private""","""{suppliers}"""
440,"""M0214""","""AEROFLOW INC.""","""114 TRADE CENTER DR""","""STE D""","""BIRMINGHAM""","""AL""","""35244""",,"""88834500000000""",,"""private""","""{suppliers}"""
441,"""M0215""","""CVS PHARMACY # 04903""","""3100 DAUPHIN ISLAND PKWY""",,"""MOBILE""","""AL""","""36605""",,"""(251) 471-2591""",,"""private""","""{suppliers}"""
442,"""M0216""","""CVS PHARMACY # 04891""","""315 MAIN ST""",,"""TRUSSVILLE""","""AL""","""35173""",,"""(205) 655-8804""",,"""private""","""{suppliers}"""
443,"""M0217""","""ALACO DISCOUNT PHARMACY #4""","""27550 STATE HIGHWAY 75""","""STE 107""","""ONEONTA""","""AL""","""35121""",,"""(205) 274-2194""",,"""private""","""{suppliers}"""
444,"""M0218""","""CVS PHARMACY # 04874""","""2480 ROCKY RIDGE RD""",,"""VESTAVIA""","""AL""","""35243""",,"""(205) 979-1571""",,"""private""","""{suppliers}"""
445,"""M0219""","""BAYSIDE SHOES FOR LIFE""","""107 N FLORIDA ST""","""STE B""","""MOBILE""","""AL""","""36607""",,"""(251) 279-0001""",,"""private""","""{suppliers}"""
446,"""M0220""","""NORRIS LIMB AND BRACE""","""1020 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 333-1020""",,"""private""","""{suppliers}"""
447,"""M0221""","""WALGREENS #17273""","""1351 N UNIVERSITY BLVD""",,"""MOBILE""","""AL""","""36618""",,"""(251) 288-6182""",,"""private""","""{suppliers}"""
448,"""M0222""","""STAR DISCOUNT PHARMACY""","""8020 HIGHWAY 72 WEST""","""SUITE G""","""MADISON""","""AL""","""35758""",,"""(256) 721-0739""",,"""private""","""{suppliers}"""
449,"""M0223""","""SAM'S PHARMACY 10-8102""","""601 E I65 SERVICE RD S""",,"""MOBILE""","""AL""","""36606""",,"""(251) 479-6048""",,"""private""","""{suppliers}"""
450,"""M0224""","""HCS HEALTHCARE SOLUTIONS""","""2194 PARKWAY LAKE DR""","""STE A""","""HOOVER""","""AL""","""35244""",,"""(205) 560-0338""",,"""private""","""{suppliers}"""
451,"""M0225""","""WINN DIXIE PHARMACY #457""","""1151 ROSS CLARK CIR""",,"""DOTHAN""","""AL""","""36301""",,"""(334) 673-1705""",,"""private""","""{suppliers}"""
452,"""M0226""","""WALMART PHARMACY 10-5197""","""330 SUTTON RD SE""",,"""OWENS CROSS ROADS""","""AL""","""35763""",,"""(256) 534-4775""",,"""private""","""{suppliers}"""
453,"""M0227""","""WALGREENS #18036""","""12290 HIGHWAY 231 431 N""",,"""MERIDIANVILLE""","""AL""","""35759""",,"""(256) 828-1000""",,"""private""","""{suppliers}"""
454,"""M0228""","""CVS PHARMACY #16248""","""3150 BEL AIR MALL""",,"""MOBILE""","""AL""","""36606""",,"""(251) 471-9768""",,"""private""","""{suppliers}"""
455,"""M0229""","""PUBLIX PHARMACY #1126""","""2246 WINCHESTER RD NE""",,"""HUNTSVILLE""","""AL""","""35811""",,"""(256) 851-5813""",,"""private""","""{suppliers}"""
456,"""M0230""","""ALABAMA HOME RESPIRATORY INC""","""1207 MAIN ST""",,"""GREENSBORO""","""AL""","""36744""",,"""(334) 624-0511""",,"""private""","""{suppliers}"""
457,"""M0231""","""RX PARTNERS 001, LLC""","""1290 MAIN ST S""",,"""WEDOWEE""","""AL""","""36278""",,"""(256) 357-2315""",,"""private""","""{suppliers}"""
458,"""M0232""","""WAL-MART PHARMACY 10-4657""","""6350 COTTAGE HILL RD""",,"""MOBILE""","""AL""","""36609""",,"""(251) 661-1331""",,"""private""","""{suppliers}"""
459,"""M0233""","""CVS PHARMACY # 04889""","""1881 CHACE DR""",,"""HOOVER""","""AL""","""35244""",,"""(205) 987-7286""",,"""private""","""{suppliers}"""
460,"""M0234""","""WALGREENS #1230""","""1421 GULF SHORES PKWY""",,"""GULF SHORES""","""AL""","""36542""",,"""(251) 968-5946""",,"""private""","""{suppliers}"""
461,"""M0235""","""COMPLETE CARE INC""","""202 PARKS AVE""",,"""SCOTTSBORO""","""AL""","""35768""",,"""(256) 259-0202""",,"""private""","""{suppliers}"""
462,"""M0236""","""HOMETOWN PHARMACY""","""69 W MAIN ST""",,"""GILBERTOWN""","""AL""","""36908""",,"""(251) 843-2400""",,"""private""","""{suppliers}"""
463,"""M0237""","""WAL MART PHARMACY 10 0904""","""2200 S MCKENZIE ST""",,"""FOLEY""","""AL""","""36535""",,"""(251) 943-3320""",,"""private""","""{suppliers}"""
464,"""M0238""","""LANTZ MEDICAL ALABAMA""","""300 CAHABA PARK CIR""","""STE 110""","""BIRMINGHAM""","""AL""","""35242""",,"""(205) 315-5200""",,"""private""","""{suppliers}"""
465,"""M0239""","""CORAM HEALTHCARE CORPORATION OF ALA""","""300 RIVERHILLS BUSINESS PARK""","""STE 390""","""BIRMINGHAM""","""AL""","""35242""",,"""(205) 995-8117""",,"""private""","""{suppliers}"""
466,"""M0240""","""WALGREENS #17955""","""3206 15TH ST""",,"""TUSCALOOSA""","""AL""","""35401""",,"""(205) 349-1330""",,"""private""","""{suppliers}"""
467,"""M0241""","""HOWARD PHARMACY LLC""","""2152 AIRPORT BLVD""","""STE 107""","""MOBILE""","""AL""","""36606""",,"""(251) 479-2424""",,"""private""","""{suppliers}"""
468,"""M0242""","""A PLUS MEDICAL EQUIPMENT & SUPPLIES""","""121 CASTLE DR""","""STE B""","""MADISON""","""AL""","""35758""",,"""(256) 489-7587""",,"""private""","""{suppliers}"""
469,"""M0243""","""ST. VINCENT HOME MEDICAL SERVICES,""","""2660 10TH AVENUE""","""POB 1, 1ST FLOOR, STE. 104""","""BIRMINGHAM""","""AL""","""35205""",,"""(205) 212-6640""",,"""private""","""{suppliers}"""
470,"""M0244""","""KABAFUSION AL""","""241 WINTON M BLOUNT LOOP""",,"""MONTGOMERY""","""AL""","""36117""",,"""(334) 279-7000""",,"""private""","""{suppliers}"""
471,"""M0245""","""JONES DRUG STORE""","""30508 ARDMORE AVE""",,"""ARDMORE""","""AL""","""35739""",,"""(256) 423-2155""",,"""private""","""{suppliers}"""
472,"""M0246""","""HANGER CLINIC""","""321 WESTGATE PKWY""","""STE 2""","""DOTHAN""","""AL""","""36303""",,"""(334) 712-2850""",,"""private""","""{suppliers}"""
473,"""M0247""","""CVS PHARMACY #04941""","""1204 N BRINDLEE MOUNTAIN PKWY""",,"""ARAB""","""AL""","""35016""",,"""(256) 586-6021""",,"""private""","""{suppliers}"""
474,"""M0248""","""CVS PHARMACY #04926""","""6665 HIGHWAY 75""",,"""PINSON""","""AL""","""35126""",,"""(205) 681-9250""",,"""private""","""{suppliers}"""
475,"""M0249""","""WALGREENS #1777""","""3948 AIRPORT BLVD""",,"""MOBILE""","""AL""","""36608""",,"""(251) 345-3394""",,"""private""","""{suppliers}"""
476,"""M0250""","""PERFORMANCE PROSTHETICS""","""15467 HWY 59""","""UNIT 1""","""FOLEY""","""AL""","""36535""",,"""(251) 943-0797""",,"""private""","""{suppliers}"""
477,"""M0251""","""WINN DIXIE PHARMACY #549""","""740 SCHILLINGER RD N""",,"""MOBILE""","""AL""","""36608""",,"""(251) 639-5150""",,"""private""","""{suppliers}"""
478,"""M0252""","""ROTECH""","""3341 S OATES ST""","""STE 107""","""DOTHAN""","""AL""","""36301""",,"""(334) 671-3914""",,"""private""","""{suppliers}"""
479,"""M0253""","""HEALTHMARK HOME MEDICAL EQUIPMENT""","""2918 CITIZENS PKWY""",,"""SELMA""","""AL""","""36701""",,"""(334) 418-0085""",,"""private""","""{suppliers}"""
480,"""M0254""","""WALGREENS #13158""","""3110 TAYLOR RD""",,"""MONTGOMERY""","""AL""","""36116""",,"""(334) 244-0143""",,"""private""","""{suppliers}"""
481,"""M0255""","""WALGREENS #19668""","""130 S EUFAULA AVE""",,"""EUFAULA""","""AL""","""36027""",,"""(334) 687-7144""",,"""private""","""{suppliers}"""
482,"""M0256""","""SOUTHERN MEDICAL EQUIPMENT CORP""","""110 3RD AVE SE""",,"""CULLMAN""","""AL""","""35055""",,"""(256) 739-5915""",,"""private""","""{suppliers}"""
483,"""M0257""","""J & J DRUGS INC""","""1318 MAIN ST""",,"""GARDENDALE""","""AL""","""35071""",,"""(205) 631-8731""",,"""private""","""{suppliers}"""
484,"""M0258""","""WALGREENS #5072""","""2505 HIGHWAY 150""",,"""HOOVER""","""AL""","""35244""",,"""(205) 982-9696""",,"""private""","""{suppliers}"""
485,"""M0259""","""CVS PHARMACY #04840""","""7596 PARKWAY DR SE""",,"""LEEDS""","""AL""","""35094""",,"""(205) 699-3105""",,"""private""","""{suppliers}"""
486,"""M0260""","""RONALD H SEALOCK""","""1623 W MAIN ST""",,"""DOTHAN""","""AL""","""36301""",,"""(334) 793-9607""",,"""private""","""{suppliers}"""
487,"""M0261""","""CVS PHARMACY #04902""","""610 2ND AVE NW""",,"""CULLMAN""","""AL""","""35055""",,"""(256) 739-4601""",,"""private""","""{suppliers}"""
488,"""M0262""","""D.W. MCMILLAN HOME MEDICAL EQUIPMEN""","""1108 DOUGLAS AVE""",,"""BREWTON""","""AL""","""36426""",,"""(251) 867-2797""",,"""private""","""{suppliers}"""
489,"""M0263""","""RESPIRATORY SLEEP ASSOCIATES""","""2900 CENTRAL AVE""","""STE 130""","""HOMEWOOD""","""AL""","""35209""",,"""(402) 281-4409""",,"""private""","""{suppliers}"""
490,"""M0264""","""VILLAGE DISCOUNT DRUGS""","""1001 AVALON AVE""",,"""MUSCLE SHOALS""","""AL""","""35661""",,"""(256) 381-8060""",,"""private""","""{suppliers}"""
491,"""M0265""","""EAST ALABAMA DURABLE MEDICAL EQUIPM""","""4500 20TH AVE""",,"""VALLEY""","""AL""","""36854""",,"""(334) 756-7387""",,"""private""","""{suppliers}"""
492,"""M0266""","""WALMART PHARMACY 10-4691""","""8035 VAUGHN RD""",,"""MONTGOMERY""","""AL""","""36116""",,"""(334) 777-5880""",,"""private""","""{suppliers}"""
493,"""M0267""","""WINN DIXIE PHARMACY #426""","""1571 WESTGATE PKWY""",,"""DOTHAN""","""AL""","""36303""",,"""(334) 677-6760""",,"""private""","""{suppliers}"""
494,"""M0268""","""EAST ALABAMA APOTHECARY STORE #4""","""900 CAMP AUBURN ROAD""","""SUITE P101""","""AUBURN""","""AL""","""36849""",,"""(334) 528-3301""",,"""private""","""{suppliers}"""
495,"""M0269""","""WALGREENS #17363""","""8000 MADISON BLVD""","""STE B""","""MADISON""","""AL""","""35758""",,"""(256) 461-6903""",,"""private""","""{suppliers}"""
496,"""M0270""","""QRC PHARMACY""","""14965 HWY 59""","""STE 101""","""FOLEY""","""AL""","""36535""",,"""(251) 947-5593""",,"""private""","""{suppliers}"""
497,"""M0271""","""BONNERS MEDICAL SUPPLY""","""207 GILMER AVE""",,"""TALLASSEE""","""AL""","""36078""",,"""(334) 283-5625""",,"""private""","""{suppliers}"""
498,"""M0272""","""SOUTHSIDE PHARMACY, INC.""","""11964 ESCUE DR""","""STE A""","""TANNER""","""AL""","""35671""",,"""(256) 232-6588""",,"""private""","""{suppliers}"""
499,"""M0273""","""ATHENS EYE CLINIC, PC""","""22097 MEDICAL VILLAGE DR""",,"""ATHENS""","""AL""","""35613""",,"""(256) 232-8240""",,"""private""","""{suppliers}"""
500,"""M0274""","""MEDIREST INC""","""104 OXMOOR RD""","""STE 134""","""BIRMINGHAM""","""AL""","""35209""",,"""(205) 942-1616""",,"""private""","""{suppliers}"""
501,"""M0275""","""CVS PHARMACY # 04818""","""4881 SCHILLINGER RD""",,"""MOBILE""","""AL""","""36619""",,"""(251) 661-6305""",,"""private""","""{suppliers}"""
502,"""M0276""","""WALMART PHARMACY 10-0691""","""2001 GLENN BLVD SW""",,"""FORT PAYNE""","""AL""","""35968""",,"""(256) 997-1194""",,"""private""","""{suppliers}"""
503,"""M0277""","""MARBLE CITY PHARMACY INC""","""264 W FORT WILLIAMS ST""",,"""SYLACAUGA""","""AL""","""35150""",,"""(256) 245-4446""",,"""private""","""{suppliers}"""
504,"""M0278""","""PRO-FIT INC.""","""2417 3RD AVENUE SOUTH""",,"""BIRMINGHAM""","""AL""","""35233""",,"""(205) 326-0050""",,"""private""","""{suppliers}"""
505,"""M0279""","""RI-MED HQ""","""232 OXMOOR CIR""","""STE 1006""","""BIRMINGHAM""","""AL""","""35209""",,"""(205) 942-2650""",,"""private""","""{suppliers}"""
506,"""M0280""","""CPAP SOLUTIONS INC""","""7214 COTTAGE HILL RD""",,"""MOBILE""","""AL""","""36695""",,"""(251) 634-1973""",,"""private""","""{suppliers}"""
507,"""M0281""","""WALMART PHARMACY 10-1481""","""209 LAKESHORE PKWY""",,"""HOMEWOOD""","""AL""","""35209""",,"""(205) 942-0977""",,"""private""","""{suppliers}"""
508,"""M0282""","""WAL-MART PHARMACY 10-0301""","""340 E MEIGHAN BLVD""",,"""GADSDEN""","""AL""","""35903""",,"""(256) 547-8928""",,"""private""","""{suppliers}"""
509,"""M0283""","""STEVES DISCOUNT DRUGS""","""11809 ALABAMA HWY 157""","""STE A""","""MOULTON""","""AL""","""35650""",,"""(256) 974-7663""",,"""private""","""{suppliers}"""
510,"""M0284""","""CVS PHARMACY #17236""","""3820 GULF SHORES PKWY""",,"""GULF SHORES""","""AL""","""36542""",,"""(251) 967-7002""",,"""private""","""{suppliers}"""
511,"""M0285""","""LINCARE""","""255 MURRAY RD""","""STE 1""","""DOTHAN""","""AL""","""36303""",,"""(334) 792-3200""",,"""private""","""{suppliers}"""
512,"""M0286""","""CVS PHARMACY #17439""","""4889 PROMENADE PKWY""",,"""BESSEMER""","""AL""","""35022""",,"""(205) 565-3761""",,"""private""","""{suppliers}"""
513,"""M0287""","""CVS PHARMACY #04864""","""105 INVERNESS PLZ""",,"""BIRMINGHAM""","""AL""","""35242""",,"""(205) 991-5201""",,"""private""","""{suppliers}"""
514,"""M0288""","""AZALEA HEALTHCARE, INC.""","""805 S CHURCH ST""","""STE B""","""MOBILE""","""AL""","""36602""",,"""(251) 344-9443""",,"""private""","""{suppliers}"""
515,"""M0289""","""TRANSCEND MEDICAL""","""2001 HENRY ST""",,"""GUNTERSVILLE""","""AL""","""35976""",,"""(256) 582-1982""",,"""private""","""{suppliers}"""
516,"""M0290""","""THE HEALTH CARE AUTHORITY FOR BAPTI""","""4145 CARMICHAEL RD""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 273-7000""",,"""private""","""{suppliers}"""
517,"""M0291""","""WALMART PHARMACY 10-4648""","""6575 AIRPORT BLVD""",,"""MOBILE""","""AL""","""36608""",,"""(251) 370-9848""",,"""private""","""{suppliers}"""
518,"""M0292""","""AAA PREMIER MEDICAL EQUIPMENT & SUP""","""22923 US HIGHWAY 72""","""STE C""","""ATHENS""","""AL""","""35613""",,"""(256) 444-4675""",,"""private""","""{suppliers}"""
519,"""M0293""","""WALGREENS #18125""","""4200 MCFARLAND BLVD E""",,"""TUSCALOOSA""","""AL""","""35405""",,"""(205) 759-1103""",,"""private""","""{suppliers}"""
520,"""M0294""","""WINN DIXIE PHARMACY #590""","""6300 GRELOT RD""",,"""MOBILE""","""AL""","""36609""",,"""(251) 633-4938""",,"""private""","""{suppliers}"""
521,"""M0295""","""MARTINS PHARMACY 204""","""3345 HENRY RD""",,"""ANNISTON""","""AL""","""36207""",,"""(256) 403-1107""",,"""private""","""{suppliers}"""
522,"""M0296""","""PHARMACY CORPORATION OF AMERICA""","""9052 INDEPENDENCE AVE""",,"""DAPHNE""","""AL""","""36526""",,"""(251) 625-6270""",,"""private""","""{suppliers}"""
523,"""M0297""","""MILNER-RUSHING DISCOUNT DRUGS, INC""","""869 FLORENCE BLVD""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 764-4700""",,"""private""","""{suppliers}"""
524,"""M0298""","""ALABAMA RX""","""2728 10TH AVE S""","""STE 340""","""BIRMINGHAM""","""AL""","""35205""",,"""(205) 263-9735""",,"""private""","""{suppliers}"""
525,"""M0299""","""FMS PHARMACY""","""1817 13TH AVE N""",,"""BESSEMER""","""AL""","""35020""",,"""(205) 424-3194""",,"""private""","""{suppliers}"""
526,"""M0300""","""COLBURN'S NORTHPOINT PHARMACY INC""","""909 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 339-5800""",,"""private""","""{suppliers}"""
527,"""M0301""","""COVINGTON EYE CARE""","""604 N MAIN ST""","""STE A""","""OPP""","""AL""","""36467""",,"""(334) 493-6600""",,"""private""","""{suppliers}"""
528,"""M0302""","""U SAVE IT PHARMACY #18""","""1108 13TH ST""",,"""PHENIX CITY""","""AL""","""36867""",,"""(334) 298-8390""",,"""private""","""{suppliers}"""
529,"""M0303""","""THE MEDICINE SHOPPE 1436""","""2701 PATTON ROAD SUITE E""",,"""HUNTSVILLE""","""AL""","""35805""",,"""(256) 536-1910""",,"""private""","""{suppliers}"""
530,"""M0304""","""ORTHOSPORTS ASSOCIATES LLC""","""833 ST VINCENTS DRIVE""","""BUILDING 3 SUITE 403""","""BIRMINGHAM""","""AL""","""35205""",,"""(205) 939-0447""",,"""private""","""{suppliers}"""
531,"""M0305""","""EYECARE ASSOCIATES INC""","""225 STATE FARM PKWY""","""STE 109""","""BIRMINGHAM""","""AL""","""35209""",,"""(205) 942-0377""",,"""private""","""{suppliers}"""
532,"""M0306""","""CVS PHARMACY #10416""","""1906 CHEROKEE AVE SW""",,"""CULLMAN""","""AL""","""35055""",,"""(256) 775-8788""",,"""private""","""{suppliers}"""
533,"""M0307""","""SUPER BEE DISCOUNT PHARMACY INC""","""3354 RAINBOW DR""","""STE 101""","""RAINBOW CITY""","""AL""","""35906""",,"""(256) 442-2592""",,"""private""","""{suppliers}"""
534,"""M0308""","""T H MEDICAL SERVIES""","""915 US HIGHWAY 80 E""",,"""DEMOPOLIS""","""AL""","""36732""",,"""(334) 289-2242""",,"""private""","""{suppliers}"""
535,"""M0309""","""MMC HOMECARE INC""","""110 MMC PKWY""",,"""RAINBOW CITY""","""AL""","""35906""",,"""(256) 442-5225""",,"""private""","""{suppliers}"""
536,"""M0310""","""DME SERVICES LLC""","""3600 5TH AVE S""","""STE A""","""BIRMINGHAM""","""AL""","""35222""",,"""(205) 591-4792""",,"""private""","""{suppliers}"""
537,"""M0311""","""YORK DRUG INC""","""405 CONTI ST""",,"""YORK""","""AL""","""36925""",,"""(205) 392-5911""",,"""private""","""{suppliers}"""
538,"""M0312""","""ADVANCE MEDICAL ASSOCIATES INC""","""2978 US HIGHWAY 43""","""STE 16""","""WINFIELD""","""AL""","""35594""",,"""(205) 487-5351""",,"""private""","""{suppliers}"""
539,"""M0313""","""CVS PHARMACY # 04906""","""4240 NARROW LANE RD""",,"""MONTGOMERY""","""AL""","""36111""",,"""(334) 284-3297""",,"""private""","""{suppliers}"""
540,"""M0314""","""WAL MART PHARMACY 10-2690""","""8650 MADISON BLVD""",,"""MADISON""","""AL""","""35758""",,"""(256) 461-7812""",,"""private""","""{suppliers}"""
541,"""M0315""","""CROSSROADS PHARMACY""","""2800 HIGHWAY 101""",,"""ROGERSVILLE""","""AL""","""35652""",,"""(256) 247-5833""",,"""private""","""{suppliers}"""
542,"""M0316""","""WALMART PHARMACY 10-5262""","""2181 PELHAM PKWY""",,"""PELHAM""","""AL""","""35124""",,"""(205) 987-0301""",,"""private""","""{suppliers}"""
543,"""M0317""","""WALMART PHARMACY 10-4497""","""1007 RED FARMER DR""",,"""HUEYTOWN""","""AL""","""35023""",,"""(205) 744-9997""",,"""private""","""{suppliers}"""
544,"""M0318""","""MILNER-RUSHING EXPRESS PHARMACY""","""2602 HOUGH RD""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 740-5515""",,"""private""","""{suppliers}"""
545,"""M0319""","""WALMART PHARMACY 10-4756""","""9085 HWY 119""",,"""ALABASTER""","""AL""","""35007""",,"""(205) 624-6224""",,"""private""","""{suppliers}"""
546,"""M0320""","""CHOICE MEDICAL HEALTHCARE LLC""","""175 CHESTNUT DR""","""STE C""","""MADISON""","""AL""","""35758""",,"""(256) 330-0055""",,"""private""","""{suppliers}"""
547,"""M0321""","""OPTUM INFUSION SERVICES 206, INC.""","""500 PAUL BRYANT DRIVE EAST""","""STE B""","""TUSCALOOSA""","""AL""","""35401""",,"""(205) 345-4566""",,"""private""","""{suppliers}"""
548,"""M0322""","""CVS PHARMACY #00467""","""8370 HIGHWAY 31""",,"""CALERA""","""AL""","""35040""",,"""(205) 668-0588""",,"""private""","""{suppliers}"""
549,"""M0323""","""HANGER CLINIC""","""731 LEIGHTON AVE""","""STE 200""","""ANNISTON""","""AL""","""36207""",,"""(256) 235-5664""",,"""private""","""{suppliers}"""
550,"""M0324""","""PUBLIX PHARMACY #1075""","""2300 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 339-4388""",,"""private""","""{suppliers}"""
551,"""M0325""","""CVS PHARMACY #04970""","""1525 FOREST AVE""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 263-9287""",,"""private""","""{suppliers}"""
552,"""M0326""","""WAL MART PHARMACY 10 0740""","""1537 S US HIGHWAY 231""",,"""OZARK""","""AL""","""36360""",,"""(334) 774-5508""",,"""private""","""{suppliers}"""
553,"""M0327""","""WALGREENS #6507""","""1320 GOVERNMENT ST""",,"""MOBILE""","""AL""","""36604""",,"""(251) 432-0445""",,"""private""","""{suppliers}"""
554,"""M0328""","""PUBLIX PHARMACY #1627""","""2860 LAKESHORE PARKWAY""",,"""BIRMINGHAM""","""AL""","""35221""",,"""(863) 688-1188""",,"""private""","""{suppliers}"""
555,"""M0329""","""PUBLIX PHARMACY #1604""","""100 N FLORIDA ST""",,"""MOBILE""","""AL""","""36607""",,"""(251) 509-0394""",,"""private""","""{suppliers}"""
556,"""M0330""","""WALMART PHARMACY 10-5716""","""9020 BAILEY COVE RD SE""",,"""HUNTSVILLE""","""AL""","""35077""",,"""(256) 970-6547""",,"""private""","""{suppliers}"""
557,"""M0331""","""CVS PHARMACY 07215""","""4736 EASTERN VALLEY RD""",,"""MC CALLA""","""AL""","""35111""",,"""(205) 477-8049""",,"""private""","""{suppliers}"""
